CustomerID,StockCode,Description,Score
17288,84050,PINK HEART SHAPE EGG FRYING PAN,0.7285795788218037
17288,21933,PINK VINTAGE PAISLEY PICNIC BAG,0.38882956629887144
17288,22348,TEA BAG PLATE RED RETROSPOT,0.3717288343611541
17288,21977,PACK OF 60 PINK PAISLEY CAKE CASES,0.307026437510076
17288,85114B,IVORY ENCHANTED FOREST PLACEMAT,0.07446365375109576
17288,23084,RABBIT NIGHT LIGHT,0.043754935801274805
17288,22912,YELLOW COAT RACK PARIS FASHION,0.0351025030128846
17288,15056P,EDWARDIAN PARASOL PINK,0.03175140864437951
17288,21332,MOROCCAN BEATEN METAL MIRROR,0.02482121791703192
17288,23180,MUM'S KITCHEN CLOCK,0.02482121791703192
17288,22038,BOTANICAL LAVENDER GIFT WRAP ,0.02482121791703192
17288,22434,BALLOON PUMP WITH 10 BALLOONS,0.024350184254178158
17288,21906,PHARMACIE FIRST AID TIN,0.02220077221872764
17288,22554,PLASTERS IN TIN WOODLAND ANIMALS,0.021433104682558487
17298,82599,FANNY'S REST STOPMETAL SIGN,0.7674435493451772
17298,22938,CUPCAKE LACE PAPER SET 6,0.653910345182283
17298,20694,FLORAL PINK MONSTER,0.6469966392206304
17298,23240,SET OF 4 KNICK KNACK TINS DOILEY ,0.6054533392303081
17298,22740,POLKADOT PEN,0.5661393702681241
17298,85099C,JUMBO  BAG BAROQUE BLACK WHITE,0.5314796547592054
17298,20983,12 PENCILS TALL TUBE RED RETROSPOT,0.48231159172137156
17298,22421,LIPSTICK PEN FUSCHIA,0.47061674165195955
17298,22746,POPPY'S PLAYHOUSE LIVINGROOM ,0.45842672514696975
17298,22652,TRAVEL SEWING KIT,0.44717863933031055
17298,22925,BLUE GIANT GARDEN THERMOMETER,0.43620504517672887
17298,22254,FELT TOADSTOOL LARGE,0.4340573661412156
17298,22135,MINI LADLE LOVE HEART PINK,0.4340573661412156
17298,22760,"TRAY, BREAKFAST IN BED",0.4340573661412156
17298,23426,METAL SIGN DROP YOUR PANTS,0.4340573661412156
17299,21650,ASSORTED TUTTI FRUTTI BRACELET,0.2581988897471611
17299,85169A,IVORY LOVE BIRD CANDLE,0.2511471708888366
17299,21205,MULTICOLOUR 3D BALLS GARLAND,0.22742941307367098
17299,23338,EGG FRYING PAN RED ,0.20412414523193148
17299,23343,JUMBO BAG VINTAGE CHRISTMAS ,0.16012815380508713
17299,22999,TRAVEL CARD WALLET VINTAGE LEAF,0.13497799798348303
17299,23003,TRAVEL CARD WALLET VINTAGE ROSE ,0.11848911360595124
17299,22644,CERAMIC CHERRY CAKE MONEY BANK,0.10490055551547521
17299,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,0.08431335321644438
17299,85179A,GREEN BITTY LIGHT CHAIN,0.08137884587711594
17299,22810,SET OF 6 T-LIGHTS SNOWMEN,0.08137884587711594
17299,23211,RED ROCKING HORSE HAND PAINTED,0.08137884587711594
17299,22937,BAKING MOULD CHOCOLATE CUPCAKES,0.06207708552442008
17299,22924,FRIDGE MAGNETS LA VIE EN ROSE,0.0575435337648436
17299,23339,EGG FRYING PAN BLUE ,0.05754353376484359
17302,21870,I CAN ONLY PLEASE ONE PERSON MUG,0.4976779353046929
17302,22335,HEART DECORATION PAINTED ZINC ,0.3568995190472413
17302,85227,SET OF 6 3D KIT CARDS FOR KIDS,0.34681053933203426
17302,35970,ZINC FOLKART SLEIGH BELLS,0.2884183658520248
17302,35971,ROSE FOLKART HEART DECORATIONS,0.24443197733679395
17302,22193,RED DINER WALL CLOCK,0.23007826263830453
17302,23315,IVORY REFECTORY CLOCK,0.22028316555539507
17302,84843,WHITE SOAP RACK WITH 2 BOTTLES,0.20605603339557277
17302,21069,VINTAGE BILLBOARD TEA MUG,0.20605603339557274
17302,22859,EASTER TIN BUNNY BOUQUET,0.17661945719620517
17302,22863,SOAP DISH BROCANTE,0.1709238702631174
17302,22191,IVORY DINER WALL CLOCK,0.1694247212093895
17302,22556,PLASTERS IN TIN CIRCUS PARADE ,0.1471585512370224
17302,23107,WHITE HEARTS WIRE PLANT POT HOLDER,0.14570361851841118
17302,21700,BIG DOUGHNUT FRIDGE MAGNETS,0.14383256398277547
17303,21196,ROUND WHITE CONFETTI IN TUBE,0.8944271909999159
17303,23327,HANGING CLEAR MINI BOTTLE,0.8944271909999159
17303,22071,SMALL WHITE RETROSPOT MUG IN BOX ,0.5494422557947561
17303,20832,RED FLOCK LOVE HEART PHOTO FRAME,0.5163977794943223
17303,23073,GEORGIAN TRINKET BOX,0.5163977794943223
17303,22642,SET OF 4 NAPKIN CHARMS STARS   ,0.32966535347685366
17303,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,0.3265986323710904
17303,23254,CHILDRENS CUTLERY DOLLY GIRL ,0.2719034008176494
17303,22121,NOEL WOODEN BLOCK LETTERS ,0.26967994498529685
17303,21123,SET/10 IVORY POLKADOT PARTY CANDLES,0.1825225535266383
17303,21948,SET OF 6 CAKE CHOPSTICKS,0.17374889710522776
17303,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,0.1690308509457033
17303,22077,6 RIBBONS RUSTIC CHARM,0.16888199063418036
17303,22362,GLASS JAR PEACOCK BATH SALTS,0.16828126476466848
17303,21871,SAVE THE PLANET MUG,0.1556997888323046
17312,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,0.9454794045653847
17312,16156S,WRAP PINK FAIRY CAKES ,0.9379322545643741
17312,22988,SOLDIERS EGG CUP ,0.9134403503783984
17312,21977,PACK OF 60 PINK PAISLEY CAKE CASES,0.8871115232171259
17312,22699,ROSES REGENCY TEACUP AND SAUCER ,0.857192598933034
17312,22727,ALARM CLOCK BAKELIKE RED ,0.8153044204621892
17312,22697,GREEN REGENCY TEACUP AND SAUCER,0.7748626254952351
17312,15036,ASSORTED COLOURS SILK FAN,0.6787434284477485
17312,22966,GINGERBREAD MAN COOKIE CUTTER,0.20315095097560124
17312,22629,SPACEBOY LUNCH BOX ,0.18244633367700672
17312,21578,WOODLAND DESIGN  COTTON TOTE BAG,0.16016922810454556
17312,21369,MIRRORED WALL ART SPLODGES,0.16016922810454556
17312,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,0.15538697539969182
17312,23110,PARISIENNE KEY CABINET ,0.15378788056588594
17312,22094,RED RETROSPOT TISSUE BOX,0.1444686769356729
17320,22715,CARD WEDDING DAY,0.5411803677852611
17320,22545,MINI JIGSAW BUNNIES,0.5345224838248488
17320,44236,PINK/PURPLE CIRCLE CURTAIN,0.5345224838248488
17320,21167,WHITE SAGE INCENSE,0.5345224838248488
17320,21359,RELAX LARGE WOOD LETTERS,0.5345224838248488
17320,23346,SPACEBOY BEAKER,0.5333504008192437
17320,22980,PANTRY SCRUBBING BRUSH,0.5327832821930409
17320,37446,MINI CAKE STAND WITH HANGING CAKES,0.5283665493470611
17320,21058,PARTY INVITES WOODLAND,0.5282081018761683
17320,22919,HERB MARKER MINT,0.5269808852048656
17320,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",0.5259840514723145
17320,21094,SET/6 RED SPOTTY PAPER PLATES,0.5259491658387185
17320,23119,PACK OF 6 LARGE FRUIT STRAWS ,0.5254774571813263
17320,48173C,DOORMAT BLACK FLOCK ,0.5245213566876896
17320,21240,BLUE POLKADOT CUP,0.5236956614609513
17325,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,0.9182430617242483
17325,22628,PICNIC BOXES SET OF 3 RETROSPOT ,0.6047722993304625
17325,22791,T-LIGHT GLASS FLUTED ANTIQUE,0.3777610335301284
17325,84946,ANTIQUE SILVER TEA GLASS ETCHED,0.31470925681007234
17325,23209,LUNCH BAG VINTAGE DOILY ,0.2616534893287133
17325,84519B,CARROT CHARLIE+LOLA COASTER SET,0.0954907509543674
17325,23112,PARISIENNE CURIO CABINET,0.0931060633744802
17325,21578,WOODLAND DESIGN  COTTON TOTE BAG,0.09182430617242483
17325,21369,MIRRORED WALL ART SPLODGES,0.09182430617242483
17325,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,0.09162073187960455
17325,20836,FRENCH PAISLEY CUSHION COVER,0.09057493766858227
17325,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,0.08908266196422666
17325,47310M,"SMALL POP BOX,FUNKY MONKEY",0.08609579741908616
17325,22094,RED RETROSPOT TISSUE BOX,0.08282325001034252
17325,22378,WALL TIDY RETROSPOT ,0.08213015623531818
17329,22715,CARD WEDDING DAY,0.5411803677852611
17329,44236,PINK/PURPLE CIRCLE CURTAIN,0.5345224838248488
17329,21167,WHITE SAGE INCENSE,0.5345224838248488
17329,21359,RELAX LARGE WOOD LETTERS,0.5345224838248488
17329,22545,MINI JIGSAW BUNNIES,0.5345224838248488
17329,23346,SPACEBOY BEAKER,0.5333504008192437
17329,22980,PANTRY SCRUBBING BRUSH,0.5323957111158891
17329,37446,MINI CAKE STAND WITH HANGING CAKES,0.5283665493470611
17329,22919,HERB MARKER MINT,0.5265209319472182
17329,23119,PACK OF 6 LARGE FRUIT STRAWS ,0.5254774571813263
17329,21240,BLUE POLKADOT CUP,0.5236956614609513
17329,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",0.520077829692181
17329,21094,SET/6 RED SPOTTY PAPER PLATES,0.5191464983110097
17329,22557,PLASTERS IN TIN VINTAGE PAISLEY ,0.5175333758825228
17329,48173C,DOORMAT BLACK FLOCK ,0.5137502252674822
17334,85172,HYACINTH BULB T-LIGHT CANDLES,0.30151134457776363
17334,23101,SILVER STARS TABLE DECORATION,0.30151134457776363
17334,21724,PANDA AND BUNNIES STICKER SHEET,0.30151134457776363
17334,20802,SMALL GLASS SUNDAE DISH CLEAR,0.30151134457776363
17334,21786,POLKADOT RAIN HAT ,0.2979126147716166
17334,22704,WRAP RED APPLES ,0.2727272727272727
17334,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,0.25856199936999236
17334,22466,FAIRY TALE COTTAGE NIGHTLIGHT,0.21283153734900964
17334,23232,WRAP VINTAGE PETALS  DESIGN,0.20100756305184242
17334,23073,GEORGIAN TRINKET BOX,0.17407765595569785
17334,22902,TOTE BAG I LOVE LONDON,0.16037106463180228
17334,20978,36 PENCILS TUBE SKULLS,0.15075567228888181
17334,21497,FANCY FONTS BIRTHDAY WRAP,0.13483997249264842
17334,22984,CARD GINGHAM ROSE ,0.11396057645963795
17334,22028,PENNY FARTHING BIRTHDAY CARD,0.10050378152592121
17348,21873,IF YOU CAN'T STAND THE HEAT MUG,0.972121111063174
17348,21359,RELAX LARGE WOOD LETTERS,0.9712341651116073
17348,21243,PINK  POLKADOT PLATE ,0.9694705638585769
17348,37446,MINI CAKE STAND WITH HANGING CAKES,0.9600487537136931
17348,21504,SKULLS GREETING CARD,0.9465581821733501
17348,22518,CHILDS GARDEN BRUSH BLUE,0.9448330883718515
17348,22815,CARD PSYCHEDELIC APPLES,0.911270232537863
17348,22426,ENAMEL WASH BOWL CREAM,0.8615608020859058
17348,22896,PEG BAG APPLES DESIGN,0.8557246876548885
17348,21508,VINTAGE KID DOLLY CARD ,0.8511187994320661
17348,22345,PARTY PIZZA DISH BLUE POLKADOT,0.8246750311293357
17348,21907,I'M ON HOLIDAY METAL SIGN,0.8181760931357085
17348,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,0.7779968683752345
17348,22767,TRIPLE PHOTO FRAME CORNICE ,0.7177263908248945
17348,22621,TRADITIONAL KNITTING NANCY,0.696868869987823
17351,21167,WHITE SAGE INCENSE,0.9611386626644254
17351,44236,PINK/PURPLE CIRCLE CURTAIN,0.9611386626644254
17351,48116,DOORMAT MULTICOLOUR STRIPE,0.8580299283636132
17351,22428,ENAMEL FIRE BUCKET CREAM,0.7954358561372573
17351,17084R,ASSORTED INCENSE PACK,0.6796276660305848
17351,22692,DOORMAT WELCOME TO OUR HOME,0.5944314340545491
17351,48138,DOORMAT UNION FLAG,0.5137502252674822
17351,23156,SET OF 5 MINI GROCERY MAGNETS,0.42746602614994195
17351,84836,ZINC METAL HEART DECORATION,0.3564461700808074
17351,21754,HOME BUILDING BLOCK WORD,0.3485991683406936
17351,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.20334640073146174
17351,21876,POTTERING MUG,0.18981988027822122
17351,23208,LUNCH BAG VINTAGE LEAF DESIGN,0.12297051303433137
17351,90209B,GREEN ENAMEL+GLASS HAIR COMB,0.09611386626644254
17351,90014A,SILVER/MOP ORBIT NECKLACE,0.09611386626644254
17360,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.8288461344611022
17360,21086,SET/6 RED SPOTTY PAPER CUPS,0.4235893016262886
17360,21873,IF YOU CAN'T STAND THE HEAT MUG,0.42297329710055614
17360,21243,PINK  POLKADOT PLATE ,0.4202282610209688
17360,21508,VINTAGE KID DOLLY CARD ,0.41255536807355125
17360,21504,SKULLS GREETING CARD,0.4118507772899837
17360,22518,CHILDS GARDEN BRUSH BLUE,0.4111001829404488
17360,22815,CARD PSYCHEDELIC APPLES,0.39649686692287267
17360,22896,PEG BAG APPLES DESIGN,0.3830379341595822
17360,21907,I'M ON HOLIDAY METAL SIGN,0.37369018787692326
17360,22345,PARTY PIZZA DISH BLUE POLKADOT,0.3588189917733521
17360,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,0.3385091598213377
17360,22767,TRIPLE PHOTO FRAME CORNICE ,0.3159448570779484
17360,22621,TRADITIONAL KNITTING NANCY,0.30321008383731457
17360,22198,LARGE POPCORN HOLDER ,0.29810170966957644
17361,82581,TOILET METAL SIGN,0.4626992835616398
17361,85163B,BLACK BAROQUE WALL CLOCK ,0.4137540862876361
17361,23325,RUSTIC STRAWBERRY JAM POT SMALL,0.4123248796464297
17361,47563A,RETRO LONGBOARD IRONING BOARD COVER,0.4123248796464297
17361,85230E,STRAWBRY SCENTED VOTIVE CANDLE,0.4123248796464297
17361,22783,SET 3 WICKER OVAL BASKETS W LIDS,0.4123248796464297
17361,23334,IVORY WICKER HEART SMALL,0.4123248796464297
17361,85130C,BEADED CRYSTAL HEART BLUE  LARGE,0.4123248796464297
17361,22459,CAST IRON HOOK GARDEN TROWEL,0.4123248796464297
17361,21897,POTTING SHED CANDLE CITRONELLA,0.4123248796464297
17361,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,0.4123248796464297
17361,22503,CABIN BAG VINTAGE PAISLEY,0.4123248796464297
17361,16216,LETTER SHAPE PENCIL SHARPENER,0.4123248796464297
17361,22446,PIN CUSHION BABUSHKA PINK,0.4123248796464297
17361,84388,WISE MAN STAR SHAPE EGG PAN,0.4123248796464297
17362,21459,YELLOW EASTER EGG HUNT START POST,0.6507913734559685
17362,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,0.6507913734559685
17362,20803,SMALL PINK GLASS SUNDAE DISH,0.6507913734559685
17362,22446,PIN CUSHION BABUSHKA PINK,0.6507913734559685
17362,85194S,HANGING SPRING FLOWER EGG SMALL,0.6507913734559685
17362,84913A,SOFT PINK ROSE TOWEL ,0.6507913734559685
17362,21439,BASKET OF TOADSTOOLS,0.6485433827199047
17362,21470,FLOWER VINE RAFFIA FOOD COVER,0.6485433827199047
17362,21098,CHRISTMAS TOILET ROLL,0.6463185275085388
17362,22572,ROCKING HORSE GREEN CHRISTMAS ,0.6397788800802686
17362,84968A,SET OF 16 VINTAGE ROSE CUTLERY,0.6381534447172756
17362,23012,GLASS APOTHECARY BOTTLE PERFUME,0.6360545638959392
17362,C2,CARRIAGE,0.6135719910778964
17362,22318,FIVE HEART HANGING DECORATION,0.6098192219836279
17362,22119,PEACE WOODEN BLOCK LETTERS,0.6098192219836279
17370,22866,HAND WARMER SCOTTY DOG DESIGN,0.039920239202789955
17370,21933,PINK VINTAGE PAISLEY PICNIC BAG,0.01751423610260147
17370,21937,STRAWBERRY   PICNIC BAG,0.00865484644815831
17370,10002,INFLATABLE POLITICAL GLOBE ,0.0
17370,10120,DOGGY RUBBER,0.0
17370,10125,MINI FUNKY DESIGN TAPES,0.0
17370,10133,COLOURING PENCILS BROWN TUBE,0.0
17370,10135,COLOURING PENCILS BROWN TUBE,0.0
17370,11001,ASSTD DESIGN RACING CAR PEN,0.0
17370,15030,FAN BLACK FRAME ,0.0
17370,15034,PAPER POCKET TRAVELING FAN ,0.0
17370,15036,ASSORTED COLOURS SILK FAN,0.0
17370,15039,SANDALWOOD FAN,0.0
17370,15044A,PINK PAPER PARASOL ,0.0
17370,15044B,BLUE PAPER PARASOL ,0.0
17373,23002,TRAVEL CARD WALLET SKULLS,0.418725971721291
17373,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,0.403696885257116
17373,20801,LARGE PINK GLASS SUNDAE DISH,0.3692744729379982
17373,22193,RED DINER WALL CLOCK,0.28855203217366815
17373,23029,DRAWER KNOB CRACKLE GLAZE GREEN,0.2762089620712493
17373,85141,JARDIN ETCHED GLASS FRUITBOWL,0.26111648393354675
17373,21636,MADRAS NOTEBOOK MEDIUM,0.24618298195866545
17373,22786,CUSHION COVER PINK UNION JACK,0.2058740050619915
17373,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,0.2058740050619915
17373,21476,STEEL SWEETHEART ROUND TABLE CREAM,0.20029424287757952
17373,21473,SWEETHEART CREAM STEEL TABLE RECT,0.20029424287757952
17373,22865,HAND WARMER OWL DESIGN,0.18114497340139524
17373,23092,LARGE ANTIQUE WHITE PHOTO FRAME,0.1315903389919538
17373,84711A,SILVER OVAL SHAPE TRINKET BOX,0.12309149097933272
17373,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,0.12309149097933272
17374,22304,COFFEE MUG BLUE PAISLEY DESIGN,0.8304547985373997
17374,23244,ROUND STORAGE TIN VINTAGE LEAF,0.5252257314388903
17374,22717,CARD DOG AND BALL ,0.3321819194149599
17374,22862,LOVE HEART NAPKIN BOX ,0.2773500981126146
17374,21520,BOOZE & WOMEN GREETING CARD ,0.25110592822973776
17374,21518,BANK ACCOUNT  GREETING  CARD ,0.2348880878058814
17374,22983,CARD BILLBOARD FONT,0.2348880878058814
17374,20971,PINK BLUE FELT CRAFT TRINKET BOX,0.18975741546256675
17374,23184,BULL DOG BOTTLE OPENER,0.187225943824289
17374,22026,BANQUET BIRTHDAY  CARD  ,0.16609095970747995
17374,17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,0.16609095970747995
17374,79030D,TUMBLER BAROQUE,0.16012815380508713
17374,21955,DOORMAT UNION JACK GUNS AND ROSES,0.15982110049512807
17374,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,0.13300419486810974
17374,21242,RED RETROSPOT PLATE ,0.11844957388716416
17375,22292,HANGING CHICK  YELLOW DECORATION,0.3287979746107146
17375,23230,WRAP ALPHABET DESIGN,0.2041241452319315
17375,84459B,YELLOW METAL CHICKEN HEART ,0.17320508075688773
17375,22704,WRAP RED APPLES ,0.15075567228888181
17375,22297,HEART IVORY TRELLIS SMALL,0.12053151055354618
17375,22636,CHILDS BREAKFAST SET CIRCUS PARADE,0.03880752628531664
17375,21240,BLUE POLKADOT CUP,0.030617027189481776
17375,35924,HANGING FAIRY CAKE DECORATION,0.011997060725578445
17375,21873,IF YOU CAN'T STAND THE HEAT MUG,0.011992724072685713
17375,82580,BATHROOM METAL SIGN,0.011966800179657393
17375,21243,PINK  POLKADOT PLATE ,0.011914893012196255
17375,21086,SET/6 RED SPOTTY PAPER CUPS,0.011722619171155116
17375,21504,SKULLS GREETING CARD,0.011677363003806075
17375,22518,CHILDS GARDEN BRUSH BLUE,0.011656081114414487
17375,22815,CARD PSYCHEDELIC APPLES,0.011242027696041396
17388,22154,ANGEL DECORATION 3 BUTTONS ,0.7556898111951769
17388,22603,CHRISTMAS RETROSPOT TREE WOOD,0.724995475068332
17388,22618,COOKING SET RETROSPOT,0.7212705552515175
17388,85040A,S/4 PINK FLOWER CANDLES IN BOWL,0.676067365247865
17388,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,0.620770855244201
17388,20761,BLUE PAISLEY SKETCHBOOK,0.43895128130614713
17388,23298,SPOTTY BUNTING,0.26112161770565706
17388,22183,CAKE STAND VICTORIAN FILIGREE MED,0.1916867416513292
17388,21658,GLASS  BEURRE DISH,0.17668043911118098
17388,22265,EASTER DECORATION NATURAL CHICK,0.16590798971560294
17388,85049E,SCANDINAVIAN REDS RIBBONS,0.14064371482536842
17388,22435,SET OF 9 HEART SHAPED BALLOONS,0.11437051014171822
17388,21034,REX CASH+CARRY JUMBO SHOPPER,0.10243285518124573
17388,22832,BROCANTE SHELF WITH HOOKS,0.09298172739516641
17388,23182,TOILET SIGN OCCUPIED OR VACANT,0.08825982279991576
17391,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,0.055792835265167075
17391,22639,SET OF 4 NAPKIN CHARMS HEARTS,0.05460589850618022
17391,21620,SET OF 4 ROSE BOTANICAL CANDLES,0.04935722862554497
17391,21793,CLASSIC FRENCH STYLE BASKET BROWN,0.04059525052075937
17391,35004C,SET OF 3 COLOURED  FLYING DUCKS,0.019725746078811796
17391,22789,T-LIGHT HOLDER SWEETHEART HANGING,0.015184886411424259
17391,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,0.014878089404044554
17391,22188,BLACK HEART CARD HOLDER,0.00859623886691143
17391,22925,BLUE GIANT GARDEN THERMOMETER,0.007523104372441993
17391,22072,RED RETROSPOT TEA CUP AND SAUCER ,0.005830906543526328
17391,22767,TRIPLE PHOTO FRAME CORNICE ,0.005147063171653116
17391,23300,GARDENERS KNEELING PAD CUP OF TEA ,0.0036629790888996106
17391,22435,SET OF 9 HEART SHAPED BALLOONS,0.0034676014977608285
17391,22847,BREAD BIN DINER STYLE IVORY,0.0028179637255445417
17391,22085,PAPER CHAIN KIT SKULLS ,0.00265981905866395
17392,22571,ROCKING HORSE RED CHRISTMAS ,0.558156305651438
17392,22681,FRENCH BLUE METAL DOOR SIGN 6,0.5063696835418334
17392,84558A,3D DOG PICTURE PLAYING CARDS,0.4839339184958273
17392,22690,DOORMAT HOME SWEET HOME BLUE ,0.47946330148538424
17392,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,0.47355468298515374
17392,22534,MAGIC DRAWING SLATE SPACEBOY ,0.38891585097971926
17392,84879,ASSORTED COLOUR BIRD ORNAMENT,0.38754796525179747
17392,23194,GYMKHANA TREASURE BOOK BOX,0.33440952658063816
17392,20974,12 PENCILS SMALL TUBE SKULL,0.32690729685234093
17392,22659,LUNCH BOX I LOVE LONDON,0.3046180337701919
17392,23006,TRAVEL CARD WALLET FLOWER MEADOW,0.28979489710205303
17392,22530,MAGIC DRAWING SLATE DOLLY GIRL ,0.2891776156271279
17392,23209,LUNCH BAG VINTAGE DOILY ,0.28461822002274095
17392,21788,KIDS RAIN MAC BLUE,0.25819888974716115
17392,22882,NUMBER TILE VINTAGE FONT 3,0.25819888974716115
17396,22561,WOODEN SCHOOL COLOURING SET,0.412950214173421
17396,84991,60 TEATIME FAIRY CAKE CASES,0.34373359729916697
17396,47591D,PINK FAIRY CAKE CHILDRENS APRON,0.3395643457868702
17396,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,0.32272623543222395
17396,21212,PACK OF 72 RETROSPOT CAKE CASES,0.31924797343488814
17396,21218,RED SPOTTY BISCUIT TIN,0.31721107108337326
17396,21424,WOODLAND STORAGE BOX LARGE ,0.31620031926367104
17396,20803,SMALL PINK GLASS SUNDAE DISH,0.31620031926367104
17396,23360,SET 8 CANDLES VINTAGE DOILEY,0.31620031926367104
17396,21459,YELLOW EASTER EGG HUNT START POST,0.31620031926367104
17396,84915,HAND TOWEL PINK FLOWER AND DAISY,0.31620031926367104
17396,85194S,HANGING SPRING FLOWER EGG SMALL,0.31620031926367104
17396,84913A,SOFT PINK ROSE TOWEL ,0.31620031926367104
17396,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,0.31620031926367104
17396,21154,RED RETROSPOT OVEN GLOVE ,0.3154284638945203
17398,84569A,PACK 3 IRON ON DOG PATCHES,0.9669875568304563
17398,84569D,PACK 6 HEART/ICE-CREAM PATCHES,0.9669875568304563
17398,21289,LARGE STRIPES CHOCOLATE GIFT BAG,0.9669875568304563
17398,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,0.9669875568304563
17398,22305,COFFEE MUG PINK PAISLEY DESIGN,0.9666043555986822
17398,22483,RED GINGHAM TEDDY BEAR ,0.9652203487378663
17398,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,0.9646392306355317
17398,22935,BAKING MOULD ROSE MILK CHOCOLATE,0.9638335074755392
17398,21539,RED RETROSPOT BUTTER DISH,0.961398936692961
17398,23124,18PC WOODEN CUTLERY SET DISPOSABLE,0.9572688422609587
17398,23166,MEDIUM CERAMIC TOP STORAGE JAR,0.9518452439433982
17398,22604,SET OF 4 NAPKIN CHARMS CUTLERY,0.9204148269483926
17398,21165,BEWARE OF THE CAT METAL SIGN ,0.9141013407441817
17398,22940,FELTCRAFT CHRISTMAS FAIRY,0.8979329244561973
17398,20685,DOORMAT RED RETROSPOT,0.8675413107403368
17410,21890,S/6 WOODEN SKITTLES IN COTTON BAG,0.9834061871756784
17410,21136,PAINTED METAL PEARS ASSORTED,0.06628176549172018
17410,22897,OVEN MITT APPLES DESIGN,0.058003850536191136
17410,22560,TRADITIONAL MODELLING CLAY,0.046164327236519545
17410,23310,BUBBLEGUM RING ASSORTED,0.04550196396116277
17410,21439,BASKET OF TOADSTOOLS,0.04115708256217693
17410,20803,SMALL PINK GLASS SUNDAE DISH,0.04101491604907172
17410,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,0.04101491604907172
17410,21459,YELLOW EASTER EGG HUNT START POST,0.04101491604907172
17410,84913A,SOFT PINK ROSE TOWEL ,0.04101491604907172
17410,85194S,HANGING SPRING FLOWER EGG SMALL,0.04101491604907172
17410,21470,FLOWER VINE RAFFIA FOOD COVER,0.04087324061347226
17410,21098,CHRISTMAS TOILET ROLL,0.04073302325129222
17410,21913,VINTAGE SEASIDE JIGSAW PUZZLES,0.040698193810762215
17410,22572,ROCKING HORSE GREEN CHRISTMAS ,0.04032087413376989
17412,21622,VINTAGE UNION JACK CUSHION COVER,0.565685424949238
17412,84711A,SILVER OVAL SHAPE TRINKET BOX,0.48564293117863205
17412,22249,DECORATION WHITE CHICK MAGIC GARDEN,0.2841779333301551
17412,84360,TABLE LAMP WHITE SHADE WOOD BASE,0.19826289642953604
17412,22941,CHRISTMAS LIGHTS 10 REINDEER,0.19826289642953604
17412,23180,MUM'S KITCHEN CLOCK,0.19425717247145283
17412,22642,SET OF 4 NAPKIN CHARMS STARS   ,0.15540573797716228
17412,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,0.1266162212804541
17412,84946,ANTIQUE SILVER TEA GLASS ETCHED,0.11562286880171418
17412,22711,WRAP CIRCUS PARADE,0.11215443081840884
17412,22977,DOLLY GIRL CHILDRENS EGG CUP,0.10763955353089481
17412,22026,BANQUET BIRTHDAY  CARD  ,0.09712858623572641
17412,23126,FELTCRAFT GIRL AMELIE KIT,0.0885506374250643
17412,22299,PIG KEYRING WITH LIGHT & SOUND ,0.08687444855261386
17412,23288,GREEN VINTAGE SPOT BEAKER,0.0792020978933523
17414,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,0.6948595725562424
17414,16156S,WRAP PINK FAIRY CAKES ,0.6864527386830688
17414,23284,DOORMAT KEEP CALM AND COME IN,0.6787434284477485
17414,22988,SOLDIERS EGG CUP ,0.6713131648925988
17414,21977,PACK OF 60 PINK PAISLEY CAKE CASES,0.6519633646760634
17414,22699,ROSES REGENCY TEACUP AND SAUCER ,0.6299751004801415
17414,22727,ALARM CLOCK BAKELIKE RED ,0.5975967014350584
